Datum;Euro;US$
07.04.2016;71,17;81
07.04.2016;39,54;45
07.04.2016;43,93;50
07.04.2016;42,62;48,51
07.04.2016;34,27;39
07.04.2016;57,14;65,03
07.04.2016;16,69;19
07.04.2016;20,65;23,5
07.04.2016;36,46;41,5
07.04.2016;41,3;47
07.04.2016;57,14;65,03
07.04.2016;74,68;85
07.04.2016;71,26;81,1
07.04.2016;281,16;320
07.04.2016;19,77;22,5
07.04.2016;27,24;31
07.04.2016;40,42;46
07.04.2016;250,41;285
07.04.2016;175,68;199,95
07.04.2016;219,66;250
07.04.2016;66,8;76,03
07.04.2017;79,72;85
07.04.2017;295,42;315
07.04.2017;426,71;455
07.04.2017;25,32;27
07.04.2017;187,56;199,99
07.04.2017;46,89;50
07.04.2017;375,12;399,99
07.04.2017;13,88;14,8
07.04.2017;13,88;14,8
07.04.2017;20,62;21,99
07.04.2017;28,13;29,99
07.04.2017;13,12;13,99
07.04.2017;21,81;23,26
07.04.2017;187,56;199,99
07.04.2017;46,84;49,95
07.04.2017;47,83;51
07.04.2017;43,14;46
07.04.2017;28,13;29,99
07.04.2017;49,7;53
07.04.2017;25,31;26,99
07.04.2017;140,67;150
07.04.2017;164,59;175,5
07.04.2017;23,45;25
07.04.2017;23,45;25
07.04.2017;877,32;935
07.04.2017;26,22;27,94
07.04.2017;26,22;27,94
07.04.2017;26,22;27,94
07.04.2017;26,22;27,94
07.04.2017;23,45;25
07.04.2017;23,45;25
07.04.2017;23,22;24,75
07.04.2017;23,22;24,75
07.04.2017;23,22;24,75
07.04.2017;23,22;24,75
07.04.2018;83,41;102
07.04.2018;24,46;29,99
07.04.2018;31,81;39
07.04.2018;24,46;29,99
07.04.2018;18,75;22,99
07.04.2018;54,44;66,75
07.04.2018;28,54;35
07.04.2018;33,1;40,59
07.04.2018;326,22;399,99
07.04.2018;90,21;110,61
07.04.2018;48,93;59,99
07.04.2018;68,1;83,5
07.04.2018;45,3;55,55
07.04.2018;49,75;61
07.04.2018;213,68;262
07.04.2018;61,17;75
07.04.2018;28,54;35
07.04.2018;56,14;68,84
07.04.2018;173,31;212,5
07.04.2018;75,06;92,03
07.04.2018;39,96;49
07.04.2018;76,66;94
07.04.2018;136,61;167,5
07.04.2018;221,02;271
07.05.2015;132,11;150
07.05.2015;30,78;34,95
07.05.2015;30,78;34,95
07.05.2015;48,44;55
07.05.2015;259,81;295
07.05.2015;22,01;24,99
07.05.2015;23,78;27
07.05.2015;71,34;81
07.05.2015;31,71;36
07.05.2015;51,96;59
07.05.2015;39,63;45
07.05.2015;123,74;140,5
07.05.2015;41,12;46,69
07.05.2015;42,27;48
07.05.2015;46,7;53,03
07.05.2015;47,56;54
07.05.2015;77,5;88
07.05.2015;40,51;46
07.05.2015;114,93;130,5
07.05.2015;322,34;366
07.05.2015;197,71;224,49
07.05.2015;143,11;162,49
07.05.2015;191,55;217,5
07.05.2015;156,33;177,5
07.05.2015;25,54;29
07.05.2015;22,89;25,99
07.05.2015;52,83;59,99
07.05.2017;112,85;124
07.05.2017;204,77;224,99
07.05.2017;109,21;119,99
07.05.2017;190,22;209,01
07.05.2017;277,58;304,99
07.05.2017;81;89
07.05.2017;293,97;323
07.05.2017;159,26;174,99
07.05.2017;217,06;238,5
07.05.2017;1.365,17;1.499,99
07.05.2017;71,9;79
07.05.2017;182,01;199,99
07.05.2017;75,18;82,6
07.05.2017;41,82;45,95
07.05.2017;22,74;24,99
07.05.2017;27,26;29,95
07.05.2017;27,29;29,99
07.05.2017;43,23;47,5
07.05.2017;93,29;102,5
07.05.2017;50,97;56
07.05.2017;236,63;260
07.05.2017;27,3;30
07.05.2017;31,85;35
07.05.2017;82,59;90,75
07.05.2017;82,59;90,75
07.05.2017;78,73;86,5
07.05.2017;97,87;107,53
07.05.2017;64,62;71
07.05.2017;673,49;740
07.05.2017;82,82;91
07.05.2017;255,79;281,05
07.05.2017;257,56;283
07.05.2017;295,79;325
07.05.2017;55,52;61
07.05.2017;18,19;19,99
07.05.2017;25,48;28
07.05.2017;45,5;49,99
07.05.2017;573,38;630
07.05.2017;154,27;169,5
07.05.2017;273,04;300
07.05.2017;65,98;72,5
07.05.2018;210,38;250,99
07.05.2018;19,61;23,39
07.05.2018;127,82;152,5
07.05.2018;8,8;10,5
07.05.2018;8,8;10,5
07.05.2018;39,39;47
07.05.2018;59,51;71
07.05.2018;44,42;53
07.05.2018;94,1;112,27
07.05.2018;21,79;26
07.05.2018;42,75;51
07.05.2018;38,35;45,75
07.05.2018;13,83;16,5
07.05.2018;25,98;31
07.05.2018;46,56;55,55
07.05.2018;83,78;99,95
07.05.2018;23,47;28
07.05.2018;15,3;18,25
07.05.2018;21,85;26,07
07.05.2018;42,75;51
07.05.2018;18,14;21,64
07.05.2018;48,82;58,25
07.05.2018;44,21;52,75
07.05.2018;52,39;62,5
07.05.2018;37,68;44,95
07.05.2018;8,8;10,5
07.05.2018;31,01;37
07.05.2018;17,22;20,55
07.05.2018;47,78;57
07.05.2018;50,28;59,99
07.05.2018;175,6;209,5
07.05.2018;335,26;399,99
07.05.2018;335,26;399,99
07.05.2018;158,43;189,02
07.05.2018;24,77;29,55
07.05.2018;50,5;60,25
07.05.2018;152,97;182,5
07.05.2018;9,42;11,24
07.05.2018;9,42;11,24
07.05.2018;21,79;26
07.05.2018;8,38;10
07.05.2018;126,57;151
07.05.2018;119,44;142,5
07.05.2018;259,79;309,95
07.05.2018;55,95;66,75
07.05.2018;169,31;202
07.05.2018;85,09;101,52
07.06.2015;189,47;210,5
07.06.2015;359,15;399
07.06.2015;90,01;100
07.06.2015;238,53;265
07.06.2015;274,54;305
07.06.2015;1.530,19;1.699,99
07.06.2015;171,01;189,99
07.06.2015;63,01;70
07.06.2015;17,54;19,49
07.06.2015;59,41;66
07.06.2015;14,55;16,17
07.06.2015;19,8;22
07.06.2015;17,96;19,95
07.06.2015;27;30
07.06.2015;35,1;39
07.06.2015;27,9;31
07.06.2015;45;49,99
07.06.2015;26,99;29,99
07.06.2015;32,4;36
07.06.2015;26,99;29,99
07.06.2015;30,9;34,33
07.06.2015;54,01;60
07.06.2015;52,91;58,78
07.06.2015;33,3;36,99
07.06.2015;32,49;36,1
07.06.2015;25,2;28
07.06.2015;10,8;12
07.06.2015;10,8;12
07.06.2015;10,8;12
07.06.2015;10,8;12
07.06.2015;10,8;12
07.06.2015;10,8;12
07.06.2015;44,01;48,89
07.06.2015;46,81;52
07.06.2015;28,8;32
07.06.2015;41,41;46
07.06.2015;26,99;29,99
07.06.2015;92,26;102,5
07.06.2015;44,9;49,88
07.06.2015;29,7;33
07.06.2015;180,01;199,99
07.06.2015;292,54;325
07.06.2015;625,58;695
07.06.2015;36;40
07.06.2015;22,49;24,99
07.06.2015;142,39;158,19
07.06.2015;86,41;96
07.06.2015;45,91;51,01
07.06.2015;173,27;192,5
07.06.2015;107,11;119
07.06.2015;151,48;168,29
07.06.2015;35,61;39,56
07.06.2015;74,3;82,55
07.06.2015;490,56;545
07.06.2015;139,07;154,5
07.06.2015;450,05;499,99
07.06.2015;24,08;26,75
07.06.2015;625,58;695
07.06.2015;468,96;521
07.06.2015;129,54;143,91
07.06.2015;114,76;127,5
07.06.2016;133,24;151
07.06.2016;28,53;32,33
07.06.2016;79,42;90
07.06.2016;83,83;95
07.06.2016;88,23;99,99
07.06.2016;48,53;55
07.06.2016;23,43;26,55
07.06.2016;44,11;49,99
07.06.2016;26,46;29,99
07.06.2016;29,26;33,16
07.06.2016;29,26;33,16
07.06.2016;44,01;49,88
07.06.2016;35,29;39,99
07.06.2017;80,93;91
07.06.2017;28,9;32,5
07.06.2017;53,35;59,99
07.06.2017;53,35;59,99
07.06.2017;141,84;159,5
07.06.2017;119,4;134,26
07.06.2017;18,22;20,49
07.06.2017;24,9;28
07.06.2017;18,22;20,49
07.06.2017;21,67;24,37
07.06.2017;45,35;51
07.06.2017;54,25;61
07.06.2017;53,35;59,99
07.06.2017;40,02;45
07.06.2017;180,97;203,5
07.06.2017;38,24;43
07.06.2018;168,07;198
07.06.2018;107,78;126,98
07.06.2018;87;102,5
07.06.2018;87;102,5
07.06.2018;1.679,69;1.960,00
07.06.2018;247,62;291,72
07.06.2018;42,44;50
07.06.2018;57,72;68
07.06.2018;59,42;70
07.06.2018;27,16;32
07.06.2018;42,85;50
07.06.2018;16,93;19,95
07.06.2018;25,42;29,95
07.06.2018;43,71;51
07.06.2018;25,42;29,95
07.06.2018;25,42;29,95
07.06.2018;33,1;39
07.06.2018;103,98;122,5
07.06.2018;365;430
07.06.2018;144,26;169,95
07.06.2018;94,22;111
07.06.2018;92,1;108,5
07.06.2018;42,43;49,99
07.06.2018;43,29;51
07.06.2018;41,59;49
07.06.2018;77,23;90,99
07.07.2015;252,23;279,99
07.07.2015;90,98;100,99
07.07.2015;99,09;109,99
07.07.2015;80,98;89,89
07.07.2015;163,67;181,68
07.07.2015;45,03;49,99
07.07.2015;40,54;45
07.07.2015;27,03;30
07.07.2015;112,6;124,99
07.07.2015;36,03;39,99
07.07.2015;58,56;65
07.07.2015;27,94;31,02
07.07.2015;40,53;44,99
07.07.2015;63,05;69,99
07.07.2015;27,03;30
07.07.2015;42,53;47,21
07.07.2015;33,65;37,35
07.07.2015;18,91;20,99
07.07.2015;18,91;20,99
07.07.2015;31,53;35
07.07.2015;26,94;29,9
07.07.2015;78,37;87
07.07.2016;179,29;198,5
07.07.2016;198,46;219,72
07.07.2016;160,32;177,5
07.07.2016;26,19;29
07.07.2016;305,29;338
07.07.2016;20,77;22,99
07.07.2016;22,45;24,85
07.07.2016;18,52;20,5
07.07.2016;135,48;150
07.07.2016;31,21;34,55
07.07.2016;32,41;35,88
07.07.2016;31,61;35
07.07.2016;27,05;29,95
07.07.2016;36,12;39,99
07.07.2016;78,58;87
07.07.2016;29,07;32,18
07.07.2016;27,05;29,95
07.07.2016;27,05;29,95
07.07.2016;34,32;38
07.07.2016;39,74;44
07.07.2016;40,65;45
07.07.2016;276,39;306
07.07.2016;27,05;29,95
07.07.2016;58,71;65
07.07.2016;180,64;199,99
07.07.2016;453,42;502
07.07.2016;115,16;127,5
07.07.2016;180,64;199,99
07.07.2016;230,32;255
07.07.2016;158,06;174,99
07.07.2016;275,48;305
07.07.2016;191,94;212,5
07.07.2016;320,65;355
07.07.2016;135,48;149,99
07.07.2016;139,34;154,27
07.07.2016;38,84;43
07.07.2016;115,16;127,5
07.07.2016;112,45;124,5
07.07.2016;68,65;76
07.07.2016;96,19;106,5
07.07.2016;34,33;38,01
07.07.2016;36,13;40
07.07.2016;116,97;129,5
07.07.2016;68,23;75,54
07.07.2016;27,05;29,95
07.07.2016;27,05;29,95
07.07.2016;47,87;53
07.07.2016;137,74;152,5
07.07.2018;457,58;538
07.07.2018;20,11;23,65
07.07.2018;15,73;18,5
07.07.2018;19,14;22,5
07.07.2018;19,14;22,5
07.07.2018;22,11;26
07.07.2018;17,48;20,55
07.07.2018;14,46;17
07.07.2018;17,86;21
07.07.2018;28,07;33
07.07.2018;18,29;21,5
07.07.2018;18,29;21,5
07.07.2018;35,72;42
07.07.2018;22,11;26
07.07.2018;18,28;21,49
07.07.2018;18,71;22
07.07.2018;17,86;21
07.07.2018;25,94;30,5
07.07.2018;33,54;39,44
07.07.2018;33,54;39,44
07.07.2018;11,06;13
07.07.2018;26,08;30,66
07.07.2018;206,25;242,5
07.07.2018;51,03;60
07.07.2018;26,37;31
07.07.2018;24,19;28,44
07.07.2018;44,81;52,69
07.07.2018;34,01;39,99
07.07.2018;86,57;101,78
07.07.2018;84,97;99,91
07.07.2018;562,46;661,32
07.07.2018;76,55;90
07.07.2018;234,75;276,01
07.07.2018;163,72;192,5
07.07.2018;108,44;127,5
07.07.2018;64,64;76
07.07.2018;39,12;46
07.07.2018;39,12;46
07.07.2018;73,99;87
07.07.2018;88,04;103,51
07.07.2018;25,52;30
07.07.2018;14,63;17,2
07.08.2015;61;66,57
07.08.2015;167,23;182,5
07.08.2015;261,15;285
07.08.2015;45,82;50
07.08.2015;256,57;280
07.08.2015;577,28;629,99
07.08.2015;59,56;65
07.08.2015;18,33;20
07.08.2015;36,65;40
07.08.2015;41,23;45
07.08.2015;69,64;76
07.08.2015;57,98;63
07.08.2015;97,54;105,99
07.08.2015;18,4;19,99
07.08.2015;374,78;409
07.08.2015;88,88;97
07.08.2015;41,23;45
07.08.2015;117,08;127,77
07.08.2015;51,31;56
07.08.2015;44,9;49
07.08.2015;64,13;69,99
07.08.2015;41,23;44,99
07.08.2015;256,56;279,99
07.08.2015;109,49;119,49
07.08.2015;261,15;285
07.08.2015;54,98;60
07.08.2015;18,32;19,99
07.08.2016;90,33;100
07.08.2016;175,47;194,25
07.08.2016;97,1;107,5
07.08.2016;67,75;75
07.08.2016;135,49;149,99
07.08.2016;420,03;465
07.08.2016;340,08;376,49
07.08.2016;345,05;381,99
07.08.2016;23,55;26,07
07.08.2016;85,81;95
07.08.2016;58,71;65
07.08.2016;52,39;58
07.08.2016;75,88;84
07.08.2016;56,91;63
07.08.2016;37,83;41,88
07.08.2016;32,52;36
07.08.2016;18,07;20
07.08.2016;30,58;33,85
07.08.2016;36,9;40,85
07.08.2016;25,29;28
07.08.2016;10,48;11,6
07.08.2016;48,78;54
07.08.2016;40,55;44,89
07.08.2016;58,71;64,99
07.08.2016;24,71;27,35
07.08.2016;74,8;82,81
07.08.2016;34,33;38
07.08.2016;33,21;36,76
07.08.2016;56,94;63,04
07.08.2016;46,07;51
07.08.2016;80,39;89
07.08.2016;73,62;81,5
07.08.2016;31,62;35
07.08.2016;68,65;76
07.08.2016;73,17;81
07.08.2016;83,9;92,88
07.08.2016;25,41;28,13
07.08.2016;74,07;82
07.08.2016;55,1;61
07.08.2016;60,52;67
07.08.2016;53,29;59
07.08.2016;149,49;165,49
07.08.2016;231,24;256
07.08.2016;14,9;16,5
07.08.2016;19,42;21,5
07.08.2016;14,23;15,75
07.08.2016;116,55;129,03
07.08.2016;152,66;169
07.08.2016;32,47;35,95
07.08.2016;137,7;152,44
07.08.2016;160,34;177,5
07.08.2016;207,3;229,49
07.08.2016;77,68;86
07.08.2016;77,68;86
07.08.2016;93,49;103,5
07.08.2016;65,14;72,11
07.08.2016;65,14;72,11
07.08.2016;65,14;72,11
07.08.2016;65,14;72,11
07.08.2016;65,14;72,11
07.08.2016;324,28;359
07.08.2016;27,09;29,99
07.08.2016;36,12;39,99
07.08.2016;36,12;39,99
07.08.2016;95,3;105,5
07.08.2016;69,33;76,75
07.08.2016;69,33;76,75
07.08.2016;68,65;76
07.08.2016;26,2;29,01
07.08.2016;14,45;16
07.08.2016;14,9;16,5
07.08.2016;14,9;16,5
07.08.2016;25,28;27,99
07.08.2017;319,5;375
07.08.2017;60,88;71
07.08.2017;511,2;600
07.08.2017;425,96;499,95
07.08.2017;61,77;72,5
07.08.2017;15,34;18
07.08.2017;238,55;279,99
07.08.2017;259,86;305
07.08.2018;43,25;49,99
07.08.2018;157,03;181,5
07.08.2018;64,89;75
07.08.2018;17,3;19,99
07.08.2018;21,2;24,5
07.08.2018;22,45;25,95
07.08.2018;18,6;21,5
07.08.2018;25,09;29
07.08.2018;59,6;68,89
07.08.2018;22,5;26
07.08.2018;70,08;81
07.08.2018;227,55;263
07.08.2018;162,66;188
07.08.2018;129,78;150
07.08.2018;89,55;103,5
07.08.2018;60,56;70
07.08.2018;60,56;70
07.08.2018;60,56;70
07.08.2018;216,3;250
07.08.2018;190,77;220,49
07.08.2018;34,6;39,99
07.08.2018;70,95;82
07.08.2018;25,96;30
07.08.2018;148,62;171,77
07.08.2018;101,66;117,5
07.08.2018;108,15;125
07.08.2018;67,49;78
07.08.2018;74,41;86
07.09.2015;80,96;89,99
07.09.2015;37,34;41,51
07.09.2015;40,93;45,5
07.09.2015;66,97;74,44
07.09.2015;30,59;34
07.09.2015;71,96;79,99
07.09.2015;83,7;93,03
07.09.2015;229,41;255
07.09.2015;80,96;89,99
07.09.2015;77,37;86
07.09.2015;57,56;63,98
07.09.2015;26,39;29,33
07.09.2015;26,39;29,33
07.09.2015;40,48;45
07.09.2015;27,89;31
07.09.2015;62,44;69,4
07.09.2015;46,78;52
07.09.2015;539,19;599,33
07.09.2015;120,1;133,49
07.09.2015;77,23;85,84
07.09.2015;53,97;59,99
07.09.2015;274,4;305
07.09.2015;61,18;68
07.09.2015;58,47;64,99
07.09.2015;26,08;28,99
07.09.2015;44,98;50
07.09.2015;26,39;29,33
07.09.2015;89,97;100
07.09.2015;89,07;99
07.09.2016;34,7;39
07.09.2016;316,75;356
07.09.2016;70,29;79
07.09.2016;126,78;142,49
07.09.2016;117,89;132,5
07.09.2016;93,87;105,5
07.09.2016;12,01;13,5
07.09.2016;23,13;26
07.09.2016;30,25;34
07.09.2016;70,88;79
07.09.2016;30,61;34,4
07.09.2016;30,25;34
07.09.2016;54,27;61
07.09.2016;48,83;54,88
07.09.2016;25,8;29
07.09.2016;24,02;27
07.09.2016;13,46;15
07.09.2016;15,25;17
07.09.2016;15,25;17
07.09.2016;8,97;10
07.09.2016;7,56;8,5
07.09.2016;17,53;19,7
07.09.2016;8,97;10
07.09.2016;10,81;12,15
07.09.2016;23,13;26
07.09.2016;57,83;65
07.09.2016;32,92;37
07.09.2016;70,88;79
07.09.2016;19,4;21,8
07.09.2016;27,57;30,99
07.09.2016;18,07;20,31
07.09.2016;115,67;130
07.09.2016;15,18;17,06
07.09.2016;14,23;15,99
07.09.2016;70,29;79
07.09.2016;32,8;36,87
07.09.2016;61,39;69
07.09.2016;137,25;154,26
07.09.2016;889,73;999,99
07.09.2016;334,54;376
07.09.2016;22,33;25,1
07.09.2016;44,86;50
07.09.2016;18,02;20,08
07.09.2016;158,81;178,49
07.09.2016;4,89;5,5
07.09.2016;347;390
07.09.2016;46,27;52
07.09.2016;59,18;66,51
07.09.2016;33,93;38,13
07.09.2016;33,93;38,13
07.09.2016;33,93;38,13
07.09.2016;33,93;38,13
07.09.2016;47,62;53,52
07.09.2016;25,8;29
07.09.2016;25,8;29
07.09.2016;25,8;29
07.09.2016;44,49;50
07.09.2016;40,04;45
07.09.2016;20,21;22,72
07.09.2016;18,24;20,5
07.09.2016;22,91;25,75
07.09.2016;11,52;12,95
07.09.2016;392,38;441
07.09.2016;102,32;115
07.09.2016;75,63;85
07.09.2016;50,72;57
07.09.2016;56,94;64
07.09.2017;108,59;127,5
07.09.2017;298,07;349,99
07.09.2017;276,79;325
07.09.2017;59,61;69,99
07.09.2017;17,02;19,99
07.09.2017;14,9;17,5
07.09.2017;21,28;24,99
07.09.2017;22,14;26
07.09.2017;51,09;59,99
07.09.2017;93,64;109,95
07.09.2017;129,88;152,5
07.09.2017;30,66;36
07.09.2017;34,02;39,95
07.09.2017;88,14;103,49
07.09.2017;87,29;102,5
07.09.2017;258,9;304
07.09.2017;136,69;160,5
07.09.2017;19,15;22,49
